UniqueCount	AmbigCount
16	0
1	0
435	0
0	0
23	0
700	0
58	0
544	0
297	0
1815	0
354	0
0	0
820	0
93	0
62	0
9	0
13	0
16	0
91	0
0	0
900	0
101	0
288	0
6394	0
805	0
29	0
301	0
382	0
74	0
663	0
223	0
2509	0
67	0
268	0
441	0
0	0
17	0
