UniqueCount	AmbigCount
11	0
2	0
326	0
0	0
6	0
591	0
49	0
389	0
232	0
1304	0
311	0
0	0
626	0
67	0
56	0
7	0
12	0
12	0
108	0
1	0
847	0
127	0
229	0
4357	0
704	0
22	0
304	0
375	0
50	0
1044	0
158	0
2057	0
55	0
235	0
414	0
0	0
18	0
