UniqueCount	AmbigCount
14	0
3	0
424	0
0	0
11	0
712	0
98	0
450	0
248	0
1709	0
309	0
0	0
690	0
126	0
86	0
7	0
27	0
12	0
160	0
0	0
1093	0
111	0
444	0
5401	0
1221	0
34	0
308	0
530	0
79	0
870	0
190	0
2248	0
100	0
316	0
418	0
0	0
13	0
