UniqueCount	AmbigCount
29	0
2	0
824	0
0	0
27	0
842	0
149	0
770	0
57	0
2152	0
555	0
0	0
632	0
107	0
27	0
13	0
36	0
24	0
71	0
5	0
940	0
101	0
314	0
9621	0
834	0
55	0
316	0
556	0
92	0
493	0
78	0
2780	0
25	0
226	0
1865	0
0	0
13	0
