UniqueCount	AmbigCount
0	0
7	0
1142	0
116	0
71	0
629	0
155	0
333	0
6	0
579	0
605	0
0	0
348	0
77	0
0	0
3	0
4	0
3	0
179	0
0	0
1362	0
65	0
216	0
3116	0
411	0
11	0
643	0
237	0
551	0
115	0
432	0
28	0
118	0
248	0
720	0
0	0
8	0
