UniqueCount	AmbigCount
7	0
0	0
281	0
1	0
10	0
357	0
51	0
352	0
220	0
1295	0
202	0
0	0
484	0
72	0
55	0
10	0
10	0
98	0
108	0
3	0
920	0
83	0
331	0
3467	0
548	0
29	0
242	0
379	0
44	0
359	0
76	0
2367	0
29	0
188	0
287	0
0	0
9	0
