UniqueCount	AmbigCount
33	0
7	0
1258	0
0	0
15	0
1183	0
197	0
1194	0
94	0
3057	0
952	0
0	0
1262	0
180	0
38	0
11	0
50	0
41	0
138	0
1	0
1301	0
211	0
410	0
16117	0
1383	0
59	0
384	0
965	0
172	0
942	0
123	0
4024	0
11	0
321	0
4296	0
0	0
16	0
