UniqueCount	AmbigCount
14	0
0	0
324	0
0	0
13	0
572	0
83	0
473	0
242	0
1859	0
386	0
0	0
563	0
103	0
46	0
4	0
21	0
166	0
72	0
1	0
1081	0
90	0
458	0
5409	0
785	0
48	0
337	0
524	0
55	0
558	0
125	0
1872	0
60	0
194	0
302	0
0	0
8	0
