UniqueCount	AmbigCount
2	0
10	0
1022	0
226	0
84	0
359	0
113	0
437	0
3	0
712	0
550	0
0	0
340	0
165	0
3	0
8	0
4	0
55	0
222	0
0	0
1045	0
58	0
241	0
1804	0
497	0
15	0
520	0
170	0
261	0
157	0
639	0
16	0
151	0
228	0
1689	0
0	0
14	0
