UniqueCount	AmbigCount
5	0
12	0
430	0
55	0
71	0
277	0
77	0
200	0
4	0
430	0
476	0
0	0
197	0
72	0
0	0
0	0
4	0
9	0
62	0
0	0
712	0
40	0
134	0
1079	0
170	0
22	0
191	0
60	0
155	0
88	0
280	0
19	0
90	0
73	0
1391	0
1	0
5	0
