UniqueCount	AmbigCount
4	0
5	0
33	0
0	0
10	0
1355	0
224	0
487	0
13	0
1620	0
233	0
0	0
253	0
102	0
139	0
20	0
8	0
3	0
39	0
0	0
312	0
34	0
2006	0
7277	0
586	0
11	0
261	0
104	0
45	0
271	0
76	0
5	0
33	0
89	0
123	0
0	0
6	0
