UniqueCount	AmbigCount
5	0
2	0
11	0
0	0
3	0
260	0
55	0
44	0
0	0
708	0
55	0
0	0
31	0
60	0
47	0
3	0
7	0
6	0
7	0
0	0
55	0
6	0
267	0
1400	0
55	0
1	0
45	0
21	0
15	0
56	0
50	0
10	0
16	0
24	0
99	0
0	0
3	0
