UniqueCount	AmbigCount
7	0
0	0
1076	0
0	0
10	0
1123	0
278	0
454	0
82	0
2291	0
648	0
0	0
1040	0
165	0
101	0
10	0
33	0
11	0
140	0
8	0
1168	0
162	0
285	0
7070	0
1349	0
61	0
740	0
807	0
201	0
492	0
32	0
1922	0
10	0
280	0
2220	0
0	0
8	0
