UniqueCount	AmbigCount
37	0
3	0
1314	0
0	0
32	0
1128	0
211	0
1079	0
90	0
2761	0
812	0
0	0
1226	0
184	0
38	0
11	0
51	0
40	0
188	0
5	0
1435	0
198	0
405	0
12294	0
1192	0
45	0
535	0
816	0
134	0
1050	0
85	0
5136	0
2	0
251	0
3569	0
0	0
29	0
