UniqueCount	AmbigCount
18	0
9	0
1155	0
0	0
16	0
986	0
251	0
963	0
70	0
2266	0
732	0
0	0
982	0
164	0
56	0
1	0
38	0
17	0
160	0
2	0
1279	0
151	0
420	0
10477	0
917	0
43	0
456	0
763	0
118	0
953	0
73	0
4526	0
3	0
275	0
2624	0
0	0
10	0
