UniqueCount	AmbigCount
59	0
8	0
901	0
0	0
58	0
946	0
162	0
905	0
108	0
2209	0
562	0
0	0
942	0
143	0
32	0
4	0
27	0
59	0
142	0
1	0
1124	0
146	0
492	0
9358	0
848	0
33	0
352	0
765	0
107	0
956	0
68	0
4518	0
0	0
232	0
5649	0
0	0
14	0
