UniqueCount	AmbigCount
35	0
8	0
1037	0
0	0
37	0
967	0
170	0
867	0
87	0
2169	0
567	0
0	0
1044	0
217	0
50	0
8	0
23	0
26	0
186	0
15	0
1277	0
175	0
450	0
10499	0
940	0
16	0
356	0
615	0
125	0
995	0
68	0
6446	0
8	0
241	0
4493	0
0	0
11	0
